id,productId,name,sale_price,original_price,default_style
17955,9135,Orchid,null,19,0
17956,9135,Blue,null,19,0
17957,9136,Maroon,null,678,1
17958,9136,Black,null,678,0
17959,9136,Lavender,null,678,0
17960,9137,Red,null,774,1
17961,9137,Teal,null,930,0
17962,9138,Grey,null,186,1
17963,9140,Lavender,null,363,1
17964,9140,Salmon,null,363,0
17965,9140,Maroon,null,363,0
17966,9140,Yellow,null,363,0
17967,9141,Grey,null,492,1
17968,9141,Magenta,256,492,0
17969,9141,Yellow,null,492,0
17970,9141,Ivory,null,492,0
17971,9143,White,null,384,1
17972,9143,Red,167,384,0
17973,9143,Turquoise,null,384,0
17974,9144,Blue,null,728,1
17975,9144,Grey,null,728,0
17976,9146,Blue,null,591,1
17977,9146,Cyan,null,729,0
17978,9146,Lavender,null,591,0
17979,9146,Lavender,null,591,0
17980,9146,Green,null,591,0
17981,9147,Silver,null,741,1
17982,9148,Cyan,14,17,1
17983,9148,Grey,null,17,0
17984,9151,Sky blue,null,671,1
17985,9151,Mint green,null,671,0
17986,9152,Tan,null,194,1
17987,9153,Salmon,null,319,1
17988,9154,Lime,null,974,1
17989,9154,Blue,null,974,0
17990,9154,Salmon,null,974,0
17991,9154,Ivory,null,974,0
17992,9154,Grey,null,1112,0
17993,9155,Azure,null,680,1
17994,9155,Violet,null,680,0
17995,9155,Teal,null,680,0
17996,9155,Mint green,null,680,0
17997,9156,Green,null,825,1
17998,9157,Olive,null,143,1
17999,9158,Lime,null,761,1
18000,9159,Grey,null,590,1
18001,9160,Blue,null,265,1
18002,9160,Red,null,265,0
18003,9161,Lime,null,621,1
18004,9161,Green,null,546,0
18005,9163,Olive,null,313,1
18006,9163,Silver,null,313,0
18007,9163,White,null,313,0
18008,9163,Magenta,null,313,0
18009,9163,Indigo,null,313,0
18010,9164,Tan,null,167,1
18011,9166,Maroon,null,474,1
18012,9166,Blue,null,474,0
18013,9166,Fuchsia,null,474,0
18014,9166,Black,null,474,0
18015,9166,Pink,null,474,0
18016,9168,Grey,null,111,1
18017,9169,Lavender,null,869,1
18018,9169,Ivory,null,869,0
18019,9170,Olive,null,481,1
18020,9170,Violet,null,481,0
18021,9170,Orange,null,593,0
18022,9171,Yellow,null,983,1
18023,9171,Magenta,null,667,0
18024,9171,Salmon,null,983,0
18025,9171,Fuchsia,null,983,0
18026,9171,Indigo,null,983,0
18027,9171,Magenta,null,870,0
18028,9172,Cyan,null,350,1
18029,9172,Plum,null,350,0
18030,9172,Teal,null,350,0
18031,9173,Teal,null,841,1
18032,9173,Mint green,null,841,0
18033,9174,Fuchsia,361,577,1
18034,9174,Silver,null,577,0
18035,9174,Mint green,null,577,0
18036,9174,Tan,null,577,0
18037,9175,Lavender,null,145,1
18038,9175,Teal,null,145,0
18039,9176,Salmon,null,450,1
18040,9177,Green,null,897,1
18041,9178,Blue,null,441,1
18042,9178,Silver,null,341,0
18043,9179,Azure,null,436,1
18044,9180,Turquoise,null,280,1
18045,9180,Sky blue,null,280,0
18046,9180,Gold,null,280,0
18047,9181,Blue,null,742,1
18048,9181,Plum,null,552,0
18049,9183,Magenta,null,474,1
18050,9184,Cyan,null,1361,1
18051,9184,Purple,null,924,0
18052,9185,Orange,null,609,1
18053,9185,Magenta,null,609,0
18054,9185,Orchid,null,609,0
18055,9186,Olive,41,96,1
18056,9188,Lime,null,8,1
18057,9188,Green,null,8,0
18058,9188,Red,null,8,0
18059,9188,Tan,null,8,0
18060,9188,Magenta,null,11,0
18061,9189,Blue,null,499,1
18062,9189,Cyan,null,499,0
18063,9189,Gold,null,499,0
18064,9191,Red,null,156,1
18065,9191,Azure,55,156,0
18066,9192,Blue,null,243,1
18067,9193,Red,null,914,1
18068,9193,Salmon,null,914,0
18069,9193,White,null,914,0
18070,9193,Green,null,914,0
18071,9194,Orange,null,221,1
18072,9194,Yellow,null,221,0
18073,9195,Silver,null,429,1
18074,9195,Red,null,429,0
18075,9196,Gold,null,320,1
18076,9196,Blue,null,320,0
18077,9196,Azure,null,307,0
18078,9197,Purple,null,792,1
18079,9198,Pink,null,38,1
18080,9198,Azure,null,38,0
18081,9199,Sky blue,null,474,1
18082,9199,Fuchsia,411,474,0
18083,9199,Sky blue,null,474,0
18084,9200,Silver,null,823,1
18085,9200,Silver,null,823,0
18086,9200,Indigo,null,823,0
18087,9200,Cyan,null,1188,0
18088,9200,Lavender,null,863,0
18089,9201,Pink,null,1343,1
18090,9201,Sky blue,null,977,0
18091,9202,Blue,null,79,1
18092,9202,Yellow,null,79,0
18093,9203,Yellow,null,127,1
18094,9203,Mint green,null,127,0
18095,9203,Black,null,127,0
18096,9203,Purple,null,127,0
18097,9203,Blue,null,127,0
18098,9203,Red,null,127,0
18099,9204,Cyan,null,694,1
18100,9207,Blue,null,375,1
18101,9208,Blue,null,935,1
18102,9208,Silver,null,789,0
18103,9208,Gold,null,935,0
18104,9209,Sky blue,null,896,1
18105,9209,Mint green,null,896,0
18106,9209,Olive,null,896,0
18107,9209,Blue,140,896,0
18108,9209,Sky blue,812,896,0
18109,9210,Lime,null,425,1
18110,9210,Teal,null,425,0
18111,9210,Green,null,425,0
18112,9211,White,null,982,1
18113,9211,Indigo,null,982,0
18114,9211,White,null,982,0
18115,9212,White,137,977,1
18116,9212,Gold,null,819,0
18117,9213,Lime,null,412,1
18118,9213,Olive,null,412,0
18119,9213,Salmon,null,412,0
18120,9215,Red,null,200,1
18121,9215,Orchid,null,200,0
18122,9217,Indigo,null,763,1
18123,9217,Orange,null,763,0
18124,9218,Olive,null,872,1
18125,9219,Olive,null,289,1
18126,9219,Cyan,null,289,0
18127,9219,Olive,null,289,0
18128,9220,Fuchsia,null,316,1
18129,9220,Red,null,316,0
18130,9221,Lime,null,724,1
18131,9223,Black,null,928,1
18132,9224,Teal,null,471,1
18133,9225,Salmon,null,296,1
18134,9225,Silver,null,296,0
18135,9225,Indigo,null,296,0
18136,9226,Teal,null,48,1
18137,9228,Grey,null,606,1
18138,9228,Gold,null,685,0
18139,9230,Salmon,null,412,1
18140,9230,Yellow,null,412,0
18141,9231,Indigo,null,362,1
18142,9233,Purple,325,380,1
18143,9235,Orchid,null,504,1
18144,9235,Gold,null,389,0
18145,9235,Black,null,389,0
18146,9235,Lavender,null,389,0
18147,9236,Lavender,null,115,1
18148,9236,Lavender,null,115,0
18149,9236,Plum,33,76,0
18150,9237,Turquoise,null,889,1
18151,9240,Indigo,null,355,1
18152,9240,Purple,null,355,0
18153,9240,Olive,null,355,0
18154,9240,Azure,null,355,0
18155,9241,Gold,null,880,1
18156,9241,Yellow,null,880,0
18157,9241,Silver,null,880,0
18158,9241,Sky blue,null,880,0
18159,9242,Indigo,null,824,1
18160,9242,Olive,null,824,0
18161,9243,Indigo,null,412,1
18162,9243,Azure,null,412,0
18163,9243,Tan,207,412,0
18164,9243,Cyan,null,253,0
18165,9246,Lime,null,823,1
18166,9246,Cyan,null,823,0
18167,9246,Lime,null,823,0
18168,9246,Plum,null,823,0
18169,9246,Red,null,823,0
18170,9247,Salmon,null,724,1
18171,9247,Cyan,null,724,0
18172,9247,Mint green,null,513,0
18173,9247,Maroon,248,724,0
18174,9247,Salmon,null,1033,0
18175,9247,Fuchsia,null,724,0
18176,9248,Green,25,29,1
18177,9248,Violet,null,29,0
18178,9249,Orange,null,218,1
18179,9249,Gold,null,218,0
18180,9249,Mint green,null,218,0
18181,9249,Lime,null,218,0
18182,9250,Turquoise,null,455,1
18183,9251,White,null,376,1
18184,9251,Yellow,null,376,0
18185,9251,Lavender,226,376,0
18186,9252,Green,null,394,1
18187,9252,Green,null,394,0
18188,9253,Tan,null,976,1
18189,9254,Lime,null,719,1
18190,9255,Gold,118,475,1
18191,9255,Pink,null,475,0
18192,9255,Pink,null,475,0
18193,9255,Salmon,null,475,0
18194,9256,Silver,null,868,1
18195,9257,Lavender,null,369,1
18196,9258,Silver,null,895,1
18197,9259,Green,null,711,1
18198,9259,Orchid,null,711,0
18199,9260,Indigo,null,567,1
18200,9260,Salmon,null,567,0
18201,9261,Purple,null,452,1
18202,9261,Indigo,null,452,0
18203,9261,Gold,null,452,0
18204,9262,Teal,null,156,1
18205,9262,Green,null,156,0
18206,9264,Indigo,null,537,1
18207,9264,Olive,null,537,0
18208,9265,Sky blue,null,716,1
18209,9265,Plum,null,716,0
18210,9265,Red,null,716,0
18211,9266,Turquoise,546,737,1
18212,9266,Purple,null,737,0
18213,9266,Maroon,null,737,0
18214,9266,Indigo,null,737,0
18215,9267,Sky blue,null,784,1
18216,9267,Pink,null,784,0
18217,9267,Violet,null,784,0
18218,9267,Turquoise,null,784,0
18219,9268,Gold,null,100,1
18220,9268,Orchid,null,100,0
18221,9271,Grey,280,797,1
18222,9271,Magenta,null,797,0
18223,9272,Magenta,null,393,1
18224,9272,Tan,null,393,0
18225,9272,Cyan,null,393,0
18226,9272,Indigo,null,393,0
18227,9274,Blue,null,661,1
18228,9274,White,195,661,0
18229,9275,Yellow,131,517,1
18230,9276,Grey,null,289,1
18231,9277,Lime,null,294,1
18232,9277,Indigo,null,294,0
18233,9279,Purple,null,711,1
18234,9279,Pink,null,711,0
18235,9280,Mint green,null,394,1
18236,9280,Purple,null,394,0
18237,9280,Orange,null,394,0
18238,9280,Sky blue,null,394,0
18239,9281,White,496,511,1
18240,9282,Blue,null,316,1
18241,9282,Lavender,null,316,0
18242,9282,Orchid,null,316,0
18243,9282,Indigo,null,316,0
18244,9282,Ivory,null,316,0
18245,9283,Salmon,null,294,1
18246,9283,Black,null,294,0
18247,9284,Azure,null,773,1
18248,9284,Magenta,null,773,0
18249,9285,Plum,null,70,1
18250,9285,Orchid,null,70,0
18251,9286,Orange,null,170,1
18252,9286,Purple,null,170,0
18253,9287,Azure,null,625,1
18254,9287,Azure,null,625,0
18255,9288,Violet,null,826,1
18256,9290,Red,null,340,1
18257,9291,Red,null,478,1
18258,9291,Green,null,478,0
18259,9291,Blue,null,478,0
18260,9293,Cyan,null,941,1
18261,9293,Azure,null,941,0
18262,9293,Green,null,941,0
18263,9294,Grey,null,362,1
18264,9294,Violet,null,362,0
18265,9295,Azure,null,159,1
18266,9295,Plum,null,159,0
18267,9295,Green,null,159,0
18268,9295,Maroon,null,159,0
18269,9295,Teal,null,159,0
18270,9297,Maroon,null,753,1
18271,9298,White,null,889,1
18272,9299,Olive,null,194,1
18273,9299,Fuchsia,null,194,0
18274,9299,Sky blue,null,194,0
18275,9299,Salmon,80,194,0
18276,9300,White,null,515,1
18277,9301,Silver,null,698,1
18278,9301,Grey,null,565,0
18279,9301,Cyan,null,565,0
18280,9302,Salmon,null,191,1
18281,9302,Lavender,null,191,0
18282,9304,Teal,null,580,1
18283,9306,Violet,689,705,1
18284,9306,Turquoise,null,705,0
18285,9307,Ivory,null,759,1
18286,9307,Maroon,null,759,0
18287,9307,Pink,null,759,0
18288,9308,Gold,null,695,1
18289,9308,Orchid,null,695,0
18290,9308,Fuchsia,null,695,0
18291,9308,Teal,null,695,0
18292,9309,Blue,null,282,1
18293,9309,Yellow,null,282,0
18294,9309,Sky blue,null,282,0
18295,9311,Magenta,null,7,1
18296,9312,Violet,null,366,1
18297,9312,Gold,null,366,0
18298,9313,Salmon,null,111,1
18299,9313,Maroon,null,210,0
18300,9314,Orchid,null,975,1
18301,9314,Yellow,null,975,0
18302,9314,Lime,null,1112,0
18303,9316,White,null,879,1
18304,9318,Indigo,null,766,1
18305,9318,Mint green,null,766,0
18306,9318,Ivory,null,766,0
18307,9318,Olive,null,766,0
18308,9319,Mint green,null,292,1
18309,9320,Blue,null,19,1
18310,9320,Plum,null,19,0
18311,9322,Ivory,null,300,1
18312,9322,Indigo,null,300,0
18313,9322,Salmon,null,300,0
18314,9322,Sky blue,null,300,0
18315,9325,Pink,null,720,1
18316,9327,Blue,null,548,1
18317,9327,Tan,null,597,0
18318,9328,Black,null,750,1
18319,9329,Silver,null,795,1
18320,9329,Mint green,null,795,0
18321,9330,Orchid,null,186,1
18322,9330,Plum,null,186,0
18323,9330,Red,null,186,0
18324,9331,Olive,null,950,1
18325,9331,Orange,null,950,0
18326,9332,Gold,null,715,1
18327,9332,Blue,null,715,0
18328,9333,Plum,null,400,1
18329,9333,Grey,null,400,0
18330,9333,Pink,null,400,0
18331,9334,Orange,null,400,1
18332,9334,Orange,null,400,0
18333,9334,Cyan,null,400,0
18334,9335,Fuchsia,21,44,1
18335,9336,Cyan,null,274,1
18336,9336,Tan,null,274,0
18337,9336,Green,null,394,0
18338,9336,Purple,null,356,0
18339,9337,Pink,null,885,1
18340,9337,White,null,885,0
18341,9337,Sky blue,null,885,0
18342,9337,White,null,464,0
18343,9338,Green,null,163,1
18344,9338,Orchid,null,163,0
18345,9338,Ivory,null,157,0
18346,9338,Orange,null,163,0
18347,9338,Orange,null,163,0
18348,9339,Indigo,443,739,1
18349,9340,Lime,null,717,1
18350,9340,Salmon,null,717,0
18351,9340,Ivory,null,717,0
18352,9341,Lavender,null,31,1
18353,9341,Maroon,null,31,0
18354,9341,Gold,null,31,0
18355,9342,Orchid,null,347,1
18356,9343,Pink,null,423,1
18357,9344,Magenta,null,754,1
18358,9344,Violet,null,754,0
18359,9344,Sky blue,null,754,0
18360,9344,Orchid,null,754,0
18361,9345,Gold,null,596,1
18362,9346,Azure,null,835,1
18363,9346,Turquoise,null,743,0
18364,9346,Salmon,null,743,0
18365,9346,Yellow,null,446,0
18366,9346,Indigo,null,987,0
18367,9347,Orchid,null,934,1
18368,9348,Tan,null,276,1
18369,9348,Yellow,null,276,0
18370,9348,Fuchsia,null,276,0
18371,9350,Azure,null,855,1
18372,9350,Maroon,null,855,0
18373,9350,Magenta,null,855,0
18374,9350,Plum,710,855,0
18375,9350,Sky blue,null,855,0
18376,9350,Green,null,855,0
18377,9353,Salmon,null,150,1
18378,9353,Lavender,null,150,0
18379,9353,Magenta,null,151,0
18380,9353,White,null,150,0
18381,9354,Black,112,713,1
18382,9355,Silver,null,832,1
18383,9356,Mint green,null,861,1
18384,9356,Pink,null,861,0
18385,9357,Green,null,555,1
18386,9357,Grey,null,555,0
18387,9359,Sky blue,null,207,1
18388,9359,Purple,null,168,0
18389,9360,Maroon,null,558,1
18390,9360,Salmon,382,558,0
18391,9361,Salmon,null,604,1
18392,9362,Tan,null,583,1
18393,9362,Ivory,null,583,0
18394,9362,Blue,null,583,0
18395,9363,Olive,null,328,1
18396,9364,Grey,null,481,1
18397,9366,Sky blue,null,436,1
18398,9366,Indigo,null,436,0
18399,9366,Fuchsia,null,436,0
18400,9366,Sky blue,null,436,0
18401,9367,Mint green,null,574,1
18402,9368,Black,null,731,1
18403,9369,Sky blue,null,368,1
18404,9369,Azure,35,368,0
18405,9369,Plum,null,368,0
18406,9369,Orchid,null,368,0
18407,9369,Purple,257,368,0
18408,9369,Blue,null,368,0
18409,9370,Azure,null,890,1
18410,9370,Grey,null,890,0
18411,9371,Gold,null,599,1
18412,9371,Fuchsia,null,599,0
18413,9371,Purple,null,599,0
18414,9373,Ivory,null,471,1
18415,9374,Ivory,null,671,1
18416,9374,Mint green,198,671,0
18417,9375,Silver,null,234,1
18418,9375,Olive,null,223,0
18419,9375,Orange,null,167,0
18420,9375,Purple,null,223,0
18421,9376,Lavender,null,270,1
18422,9377,Purple,null,484,1
18423,9377,Purple,null,524,0
18424,9377,Purple,null,484,0
18425,9378,Plum,null,160,1
18426,9378,Yellow,null,160,0
18427,9378,Cyan,null,160,0
18428,9378,Fuchsia,null,160,0
18429,9379,Indigo,null,877,1
18430,9380,Salmon,null,858,1
18431,9380,Teal,null,858,0
18432,9380,Green,null,858,0
18433,9382,Black,null,213,1
18434,9383,Purple,99,143,1
18435,9383,Mint green,117,143,0
18436,9383,Orange,null,143,0
18437,9384,Azure,null,11,1
18438,9385,Orchid,18,44,1
18439,9385,Orange,null,44,0
18440,9385,Yellow,null,25,0
18441,9385,Magenta,null,31,0
18442,9386,Turquoise,null,161,1
18443,9388,Cyan,null,277,1
18444,9388,Gold,null,419,0
18445,9388,Maroon,null,419,0
18446,9389,Fuchsia,null,339,1
18447,9389,White,null,339,0
18448,9389,Fuchsia,null,339,0
18449,9393,Black,434,558,1
18450,9393,Pink,null,651,0
18451,9393,Plum,null,558,0
18452,9393,Fuchsia,null,558,0
18453,9393,Indigo,null,650,0
18454,9394,Plum,null,54,1
18455,9396,Sky blue,null,579,1
18456,9396,Salmon,null,579,0
18457,9397,Orange,null,734,1
18458,9399,Magenta,null,130,1
18459,9399,Maroon,null,130,0
18460,9399,Cyan,null,130,0
18461,9402,Silver,null,418,1
18462,9403,White,null,170,1
18463,9403,Cyan,null,170,0
18464,9403,Grey,null,170,0
18465,9406,Cyan,null,542,1
18466,9406,Grey,null,542,0
18467,9407,Yellow,null,835,1
18468,9407,Cyan,null,835,0
18469,9407,Olive,null,835,0
18470,9407,Orange,null,835,0
18471,9408,Magenta,null,141,1
18472,9409,White,null,513,1
18473,9409,Salmon,null,624,0
18474,9411,Teal,null,701,1
18475,9412,Gold,null,453,1
18476,9414,Red,443,933,1
18477,9414,Indigo,null,933,0
18478,9414,Yellow,null,933,0
18479,9414,Red,null,933,0
18480,9416,Orchid,234,877,1
18481,9417,Red,null,814,1
18482,9417,Black,null,814,0
18483,9418,White,null,252,1
18484,9418,Indigo,null,252,0
18485,9418,Purple,null,252,0
18486,9419,Yellow,null,340,1
18487,9420,Purple,574,835,1
18488,9421,Yellow,null,722,1
18489,9421,White,null,722,0
18490,9421,Maroon,null,722,0
18491,9423,Orchid,null,552,1
18492,9423,Lavender,null,552,0
18493,9423,Orange,null,552,0
18494,9424,Magenta,null,635,1
18495,9424,Silver,329,635,0
18496,9424,Blue,559,635,0
18497,9424,Mint green,null,635,0
18498,9425,Tan,null,129,1
18499,9426,Grey,null,958,1
18500,9426,Red,null,958,0
18501,9427,Silver,null,662,1
18502,9428,Lime,null,572,1
18503,9428,Pink,null,751,0
18504,9428,Black,null,572,0
18505,9429,Silver,null,109,1
18506,9429,Magenta,null,109,0
18507,9430,Magenta,null,875,1
18508,9430,Pink,null,875,0
18509,9430,Indigo,null,875,0
18510,9430,Turquoise,null,875,0
18511,9430,Lavender,null,682,0
18512,9431,Azure,null,897,1
18513,9432,Violet,null,854,1
18514,9433,Cyan,null,659,1
18515,9433,Silver,405,659,0
18516,9434,Orange,44,109,1
18517,9434,Yellow,null,109,0
18518,9435,White,null,306,1
18519,9436,Plum,null,794,1
18520,9437,Maroon,null,806,1
18521,9438,Cyan,140,141,1
18522,9439,Cyan,null,472,1
18523,9439,Magenta,null,472,0
18524,9439,Magenta,null,472,0
18525,9440,Orchid,null,40,1
18526,9440,White,null,40,0
18527,9440,White,null,53,0
18528,9440,Turquoise,null,22,0
18529,9441,Orchid,null,947,1
18530,9441,Cyan,null,947,0
18531,9443,Olive,null,483,1
18532,9443,Silver,null,483,0
18533,9443,Sky blue,null,483,0
18534,9443,Azure,null,483,0
18535,9443,Blue,null,483,0
18536,9443,Maroon,null,483,0
18537,9444,Turquoise,null,136,1
18538,9444,Maroon,null,136,0
18539,9444,Mint green,null,136,0
18540,9445,Black,null,788,1
18541,9446,Orange,null,545,1
18542,9447,Maroon,null,405,1
18543,9448,Ivory,null,425,1
18544,9448,Blue,null,465,0
18545,9448,Yellow,21,425,0
18546,9448,Olive,null,425,0
18547,9449,Orange,null,668,1
18548,9450,Cyan,null,824,1
18549,9450,Violet,null,824,0
18550,9450,Cyan,null,824,0
18551,9451,Pink,null,969,1
18552,9452,Lavender,null,75,1
18553,9453,Lavender,null,119,1
18554,9453,Maroon,null,119,0
18555,9453,Gold,null,119,0
18556,9454,Olive,null,501,1
18557,9455,Grey,null,701,1
18558,9455,Blue,null,703,0
18559,9455,Olive,null,540,0
18560,9456,Turquoise,null,643,1
18561,9456,Orchid,null,643,0
18562,9457,Mint green,null,590,1
18563,9457,Orchid,null,831,0
18564,9457,Teal,null,831,0
18565,9457,Blue,null,831,0
18566,9458,Grey,null,231,1
18567,9458,Violet,null,231,0
18568,9458,Fuchsia,null,231,0
18569,9458,Cyan,null,231,0
18570,9458,Pink,null,231,0
18571,9459,Magenta,null,337,1
18572,9459,Yellow,null,337,0
18573,9459,White,null,337,0
18574,9459,White,null,337,0
18575,9460,Grey,null,766,1
18576,9461,Sky blue,null,434,1
18577,9462,Mint green,null,971,1
18578,9462,Sky blue,null,985,0
18579,9463,Silver,null,657,1
18580,9463,Purple,439,657,0
18581,9465,Magenta,null,926,1
18582,9467,Azure,null,485,1
18583,9467,Indigo,null,485,0
18584,9467,Maroon,null,485,0
18585,9467,Lime,null,485,0
18586,9468,Mint green,1,270,1
18587,9468,Plum,null,270,0
18588,9468,Plum,null,270,0
18589,9468,Salmon,183,270,0
18590,9468,Yellow,null,270,0
18591,9470,Yellow,null,947,1
18592,9472,Pink,null,344,1
18593,9472,Lime,null,344,0
18594,9472,Yellow,null,406,0
18595,9472,Gold,null,344,0
18596,9473,Violet,310,938,1
18597,9473,Turquoise,null,938,0
18598,9474,Orchid,null,478,1
18599,9474,Green,null,478,0
18600,9474,Azure,null,478,0
18601,9475,Orchid,367,976,1
18602,9475,White,null,976,0
18603,9475,Turquoise,null,976,0
18604,9475,Lime,null,976,0
18605,9476,Silver,null,991,1
18606,9476,Turquoise,null,991,0
18607,9476,Cyan,535,991,0
18608,9478,Lime,null,638,1
18609,9478,Azure,null,638,0
18610,9478,Violet,null,638,0
18611,9479,Yellow,null,115,1
18612,9479,Olive,null,115,0
18613,9480,Tan,null,837,1
18614,9480,Fuchsia,null,864,0
18615,9481,Lavender,null,210,1
18616,9481,Salmon,null,210,0
18617,9481,Lavender,47,210,0
18618,9482,Red,null,267,1
18619,9482,Ivory,null,267,0
18620,9482,Sky blue,null,267,0
18621,9483,Orange,30,33,1
18622,9483,Green,null,17,0
18623,9483,Plum,30,33,0
18624,9483,Ivory,null,33,0
18625,9484,Salmon,null,864,1
18626,9484,Fuchsia,null,864,0
18627,9485,Silver,null,27,1
18628,9485,Plum,null,27,0
18629,9485,Magenta,null,27,0
18630,9486,Plum,null,42,1
18631,9488,Purple,null,176,1
18632,9489,Turquoise,null,530,1
18633,9489,Pink,null,530,0
18634,9490,Magenta,null,779,1
18635,9490,Lavender,null,779,0
18636,9490,Salmon,null,779,0
18637,9490,Green,652,779,0
18638,9491,Magenta,null,509,1
18639,9492,Fuchsia,null,900,1
18640,9493,Maroon,130,130,1
18641,9494,Lime,null,383,1
18642,9494,Turquoise,null,383,0
18643,9497,Maroon,null,598,1
18644,9498,Turquoise,null,414,1
18645,9498,Maroon,null,414,0
18646,9498,Gold,null,414,0
18647,9498,Purple,null,414,0
18648,9499,Teal,null,189,1
18649,9500,Pink,null,106,1
18650,9500,Purple,11,106,0
18651,9500,Olive,null,106,0
18652,9500,Green,null,106,0
18653,9500,Salmon,null,106,0
18654,9501,Red,null,293,1
18655,9501,Lime,null,293,0
18656,9502,Lime,null,333,1
18657,9503,Azure,null,708,1
18658,9504,Azure,null,250,1
18659,9505,Plum,null,685,1
18660,9505,Cyan,null,945,0
18661,9506,Purple,null,556,1
18662,9507,Yellow,779,779,1
18663,9508,Azure,null,278,1
18664,9508,Gold,41,278,0
18665,9509,Salmon,null,330,1
18666,9509,Tan,null,330,0
18667,9510,Green,null,352,1
18668,9511,Violet,null,204,1
18669,9511,Salmon,null,141,0
18670,9511,Maroon,null,204,0
18671,9511,Azure,null,204,0
18672,9512,Ivory,null,650,1
18673,9512,Sky blue,null,1150,0
18674,9512,Maroon,null,849,0
18675,9514,Silver,null,506,1
18676,9514,Black,58,506,0
18677,9514,Purple,null,506,0
18678,9515,Gold,null,876,1
18679,9515,Maroon,null,876,0
18680,9515,Grey,556,876,0
18681,9516,Silver,null,718,1
18682,9516,Fuchsia,null,644,0
18683,9517,Plum,null,164,1
18684,9517,Blue,null,164,0
18685,9517,Magenta,null,164,0
18686,9518,Magenta,null,483,1
18687,9519,Fuchsia,null,30,1
18688,9519,Orchid,null,29,0
18689,9519,Azure,null,30,0
18690,9521,Salmon,null,624,1
18691,9521,Olive,568,624,0
18692,9521,Orange,null,624,0
18693,9522,Grey,null,45,1
18694,9522,Teal,null,45,0
18695,9522,Orange,null,45,0
18696,9522,Olive,null,45,0
18697,9525,Tan,null,216,1
18698,9525,Olive,null,216,0
18699,9525,Plum,null,216,0
18700,9525,Orange,null,216,0
18701,9526,Green,null,948,1
18702,9526,Yellow,743,948,0
18703,9526,Olive,null,948,0
18704,9526,Plum,null,948,0
18705,9526,Blue,null,948,0
18706,9526,Lime,null,948,0
18707,9528,Blue,null,972,1
18708,9528,Green,null,972,0
18709,9530,Teal,null,278,1
18710,9530,Azure,null,278,0
18711,9530,Green,61,278,0
18712,9531,Yellow,null,318,1
18713,9531,Grey,null,306,0
18714,9533,Blue,null,632,1
18715,9533,Magenta,null,632,0
18716,9536,Sky blue,39,46,1
18717,9536,Black,null,46,0
18718,9537,White,null,635,1
18719,9537,White,null,635,0
18720,9538,Fuchsia,null,123,1
18721,9539,Yellow,null,358,1
18722,9539,Indigo,null,500,0
18723,9543,Plum,null,108,1
18724,9543,Orange,null,108,0
18725,9544,Lavender,null,519,1
18726,9545,Azure,null,752,1
18727,9545,Purple,null,752,0
18728,9547,White,null,796,1
18729,9547,Azure,null,796,0
18730,9547,Red,null,796,0
18731,9548,Plum,null,668,1
18732,9548,Violet,null,668,0
18733,9548,Salmon,null,668,0
18734,9551,Gold,null,190,1
18735,9551,Yellow,null,89,0
18736,9551,Orange,null,139,0
18737,9551,Grey,null,128,0
18738,9553,Olive,null,809,1
18739,9553,Ivory,null,809,0
18740,9554,Orchid,null,846,1
18741,9555,Tan,null,267,1
18742,9556,Green,null,796,1
18743,9556,Indigo,null,796,0
18744,9556,Teal,null,796,0
18745,9556,Lavender,null,796,0
18746,9557,Plum,null,649,1
18747,9557,Orange,null,649,0
18748,9558,Sky blue,null,674,1
18749,9558,Magenta,null,674,0
18750,9558,Mint green,null,634,0
18751,9559,Lime,null,0,1
18752,9559,Green,0,0,0
18753,9559,Tan,null,0,0
18754,9560,Turquoise,null,685,1
18755,9560,Magenta,null,685,0
18756,9560,Magenta,null,685,0
18757,9561,Teal,null,966,1
18758,9562,Turquoise,null,159,1
18759,9562,Lime,null,137,0
18760,9562,Azure,null,159,0
18761,9562,Sky blue,null,159,0
18762,9563,Silver,283,432,1
18763,9564,Turquoise,null,355,1
18764,9565,Sky blue,null,347,1
18765,9565,Tan,null,347,0
18766,9565,Silver,null,347,0
18767,9565,White,null,347,0
18768,9565,Grey,null,347,0
18769,9566,Olive,null,817,1
18770,9567,Lime,null,861,1
18771,9568,Sky blue,null,82,1
18772,9570,Olive,null,228,1
18773,9570,Indigo,null,228,0
18774,9570,Olive,69,228,0
18775,9570,Sky blue,null,228,0
18776,9572,Silver,null,260,1
18777,9572,Orchid,null,250,0
18778,9575,Green,null,799,1
18779,9576,White,null,935,1
18780,9578,Lavender,null,591,1
18781,9578,Mint green,null,591,0
18782,9578,Orange,null,591,0
18783,9578,Grey,null,591,0
18784,9579,Orange,null,961,1
18785,9581,Silver,null,768,1
18786,9582,Lavender,null,358,1
18787,9583,Black,null,508,1
18788,9583,Purple,null,508,0
18789,9584,Plum,null,262,1
18790,9585,White,null,299,1
18791,9585,Azure,null,299,0
18792,9585,Blue,null,299,0
18793,9585,Purple,null,215,0
18794,9586,Azure,null,412,1
18795,9587,Orange,31,63,1
18796,9587,Green,null,63,0
18797,9588,Plum,null,270,1
18798,9589,White,null,607,1
18799,9589,Black,null,607,0
18800,9589,White,null,607,0
18801,9589,Fuchsia,null,607,0
18802,9590,Magenta,null,414,1
18803,9591,Silver,null,654,1
18804,9591,Plum,null,654,0
18805,9591,Fuchsia,null,654,0
18806,9591,Lavender,null,654,0
